DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,QUARTER,MONTH
1.00,0.00,1473004,1393008,1,3
1.00,0.00,1473004,1393008,2,5
1.00,0.00,1473004,1402702,3,8
1.00,0.00,1473004,1402702,4,10
1.00,0.00,1473004,1402702,4,11
1.00,0.00,1473004,1402702,4,11
1.00,0.00,1473004,1405702,2,5
1.00,0.00,1473004,1409804,3,8
1.00,0.00,1473004,1410005,1,1
1.00,0.00,1473004,1410005,1,2
1.00,0.00,1473004,1410006,3,7
1.00,0.00,1473004,1410006,4,10
1.00,0.00,1473004,1410702,2,6
1.00,0.00,1473004,1410703,3,9
1.00,0.00,1473004,1410703,4,10
1.00,0.00,1473004,1410803,1,3
1.00,0.00,1473004,1410804,4,11
1.00,0.00,1473004,1410804,4,11
1.00,0.00,1473004,1412202,1,1
1.00,0.00,1473004,1412202,1,1
1.00,0.00,1473004,1412202,3,7
1.00,0.00,1473004,1412202,3,8
1.00,0.00,1473004,1412202,3,9
1.00,0.00,1473004,1419306,2,5
1.00,0.00,1473004,1419306,2,6
1.00,0.00,1473004,1419307,3,9
1.00,0.00,1473004,1419307,4,11
1.00,0.00,1473004,1425902,1,2
1.00,0.00,1473004,1427502,1,1
1.00,0.00,1473004,1427502,1,2
1.00,0.00,1473004,1427502,2,5
1.00,0.00,1473004,1427503,3,9
1.00,0.00,1473004,1427503,3,9
1.00,0.00,1473004,1427503,4,10
1.00,0.00,1473004,1427503,4,10
1.00,0.00,1473004,1427503,4,11
1.00,0.00,1473004,1427503,4,11
1.00,0.00,1473004,1451202,1,1
1.00,0.00,1473004,1451202,1,3
1.00,0.00,1473004,1451202,1,3
1.00,0.00,1473004,1451202,2,4
1.00,0.00,1473004,1451202,2,6
1.00,0.00,1473004,1451202,3,7
1.00,0.00,1473004,1451202,3,7
1.00,0.00,1473004,1451202,4,10
1.00,0.00,1473004,1452401,1,1
1.00,0.00,1473004,1452401,1,2
1.00,0.00,1473004,1452401,1,2
1.00,0.00,1473004,1452402,3,8
1.00,0.00,1473004,1452402,3,9
1.00,0.00,1473004,1452402,4,10
1.00,0.00,1473004,1457002,1,1
1.00,0.00,1473004,1457002,1,2
1.00,0.00,1473004,1457002,3,9
1.00,0.00,1473004,1457002,4,11
1.00,0.00,1473004,1457406,1,1
1.00,0.00,1473004,1457406,2,4
1.00,0.00,1473004,1457406,2,6
1.00,0.00,1473004,1457407,3,9
1.00,0.00,1473004,1457407,4,10
1.00,0.00,1473004,1457407,4,11
1.00,0.00,1473004,1458805,3,8
1.00,0.00,1473004,1463502,1,1
1.00,0.00,1473004,1463502,2,5
1.00,0.00,1473004,1467903,2,5
1.00,0.00,1473004,1467903,2,6
1.00,0.00,1473004,1468305,1,3
1.00,0.00,1473004,1468305,2,6
1.00,0.00,1473004,1468306,3,9
1.00,0.00,1473004,1468306,4,10
1.00,0.00,1473004,1468306,4,11
1.00,0.00,1473004,1469103,1,1
1.00,0.00,1473004,1469103,1,1
1.00,0.00,1473004,1469103,3,7
1.00,0.00,1473004,1469608,2,5
1.00,0.00,1473004,1469608,3,8
1.00,0.00,1473004,1473004,1,2
1.00,0.00,1473004,1473004,2,5
1.00,0.00,1473004,1473004,2,6
1.00,0.00,1473004,1473004,3,7
1.00,0.00,1473004,1473004,3,8
1.00,0.00,1473004,1473004,3,8
1.00,0.00,1473004,1473004,3,8
1.00,0.00,1473004,1473004,3,9
1.00,0.00,1473004,1473004,4,10
1.00,0.00,1473004,1473004,4,11
1.00,0.00,1473004,1473004,4,11
1.00,0.00,1473004,1474703,3,9
1.00,0.00,1473004,1478302,1,1
1.00,0.00,1473004,1478302,4,11
1.00,0.00,1473004,1481403,1,1
1.00,0.00,1473004,1481403,1,2
1.00,0.00,1473004,1481404,4,10
1.00,0.00,1473004,1481404,4,11
1.00,0.00,1473004,1486903,1,1
1.00,0.00,1473004,1486903,1,2
1.00,0.00,1473004,1486903,2,6
1.00,0.00,1473004,1501606,2,4
1.00,0.00,1473004,1501606,2,6
1.00,0.00,1473004,1501606,3,7
1.00,0.00,1473004,1501606,3,9
1.00,0.00,1473004,1501606,3,9
1.00,0.00,1473004,1501606,4,10
1.00,0.00,1473004,1504805,3,8
1.00,0.00,1473004,1507003,3,7
1.00,0.00,1473004,1507003,3,9
1.00,0.00,1473004,1507003,4,10
1.00,0.00,1473004,1507003,4,11
1.00,0.00,1473004,1509602,2,5
1.00,0.00,1473004,1530402,1,2
1.00,0.00,1473004,1530402,4,10
1.00,0.00,1473004,1537002,1,2
1.00,0.00,1473004,1537002,1,2
1.00,0.00,1473004,1537003,3,9
1.00,0.00,1473004,1541206,1,2
1.00,0.00,1473004,1541206,1,3
1.00,0.00,1473004,1541206,2,4
1.00,0.00,1473004,1541206,2,5
1.00,0.00,1473004,1541206,4,11
1.00,0.00,1473004,1591905,4,11
1.00,0.00,1473004,1609106,1,1
1.00,0.00,1473004,1609106,1,2
1.00,0.00,1473004,1609106,1,3
1.00,0.00,1473004,1609107,3,8
1.00,0.00,1473004,1609107,4,11
1.00,0.00,1473604,1126702,1,3
1.00,0.00,1473604,1128202,1,1
1.00,0.00,1473604,1182304,1,3
1.00,0.00,1473604,1182304,2,4
1.00,0.00,1473604,1182304,2,4
1.00,0.00,1473604,1182304,2,4
1.00,0.00,1473604,1226603,2,5
1.00,0.00,1473604,1288403,1,3
1.00,0.00,1473604,1324402,2,4
1.00,0.00,1473604,1324402,2,4
1.00,0.00,1473604,1609106,1,2
1.00,0.00,1473605,1176406,3,9
1.00,0.00,1473605,1501606,3,8
1.00,0.00,1473605,1609107,4,10
1.00,0.00,1473802,1016506,1,2
1.00,0.00,1473802,1029906,2,6
1.00,0.00,1473802,1029906,2,6
1.00,0.00,1473802,1029906,2,6
1.00,0.00,1473802,1284103,1,3
1.00,0.00,1473802,1370402,2,5
1.00,0.00,1474402,1423706,2,4
1.00,0.00,1474703,1019408,3,8
1.00,0.00,1474703,1019408,3,9
1.00,0.00,1474703,1029906,2,4
1.00,0.00,1474703,1029906,4,11
1.00,0.00,1474703,1039707,1,1
1.00,0.00,1474703,1039707,1,1
1.00,0.00,1474703,1039707,1,3
1.00,0.00,1474703,1039707,2,5
1.00,0.00,1474703,1039707,2,5
1.00,0.00,1474703,1039708,3,9
1.00,0.00,1474703,1039708,3,9
1.00,0.00,1474703,1039708,4,11
1.00,0.00,1474703,1055102,4,11
1.00,0.00,1474703,1055902,2,5
1.00,0.00,1474703,1055902,3,7
1.00,0.00,1474703,1055902,3,8
1.00,0.00,1474703,1055902,3,8
1.00,0.00,1474703,1055902,3,9
1.00,0.00,1474703,1055902,4,10
1.00,0.00,1474703,1055902,4,10
1.00,0.00,1474703,1055902,4,11
1.00,0.00,1474703,1055902,4,11
1.00,0.00,1474703,1062003,2,4
1.00,0.00,1474703,1064705,3,8
1.00,0.00,1474703,1066602,2,5
1.00,0.00,1474703,1066602,3,8
1.00,0.00,1474703,1069302,1,1
1.00,0.00,1474703,1069302,1,2
1.00,0.00,1474703,1069302,1,3
1.00,0.00,1474703,1069302,1,3
1.00,0.00,1474703,1069302,2,5
1.00,0.00,1474703,1069303,3,7
1.00,0.00,1474703,1069303,4,11
1.00,0.00,1474703,1069303,4,11
1.00,0.00,1474703,1071302,1,1
1.00,0.00,1474703,1071302,4,10
1.00,0.00,1474703,1082106,2,6
1.00,0.00,1474703,1082106,3,9
1.00,0.00,1474703,1100303,4,11
1.00,0.00,1474703,1110902,2,6
1.00,0.00,1474703,1112301,3,9
1.00,0.00,1474703,1119302,1,3
1.00,0.00,1474703,1119302,2,4
1.00,0.00,1474703,1119302,3,7
1.00,0.00,1474703,1119302,3,7
1.00,0.00,1474703,1119302,3,9
1.00,0.00,1474703,1129203,4,11
1.00,0.00,1474703,1129806,2,5
1.00,0.00,1474703,1154005,1,1
1.00,0.00,1474703,1154006,3,9
1.00,0.00,1474703,1158802,3,8
1.00,0.00,1474703,1160302,2,4
1.00,0.00,1474703,1160303,3,9
1.00,0.00,1474703,1161802,2,5
1.00,0.00,1474703,1163003,1,1
1.00,0.00,1474703,1163807,3,8
1.00,0.00,1474703,1163807,4,11
1.00,0.00,1474703,1164803,3,9
1.00,0.00,1474703,1171903,3,8
1.00,0.00,1474703,1188402,1,3
1.00,0.00,1474703,1188402,2,5
1.00,0.00,1474703,1188402,3,9
1.00,0.00,1474703,1188402,4,10
1.00,0.00,1474703,1217305,2,5
1.00,0.00,1474703,1217305,3,9
1.00,0.00,1474703,1226603,2,4
1.00,0.00,1474703,1226603,2,5
1.00,0.00,1474703,1226604,3,8
1.00,0.00,1474703,1226604,3,8
1.00,0.00,1474703,1226604,4,10
1.00,0.00,1474703,1226604,4,11
1.00,0.00,1474703,1233904,3,8
1.00,0.00,1474703,1233904,4,10
1.00,0.00,1474703,1245103,4,10
1.00,0.00,1474703,1247805,2,4
1.00,0.00,1474703,1247805,4,11
1.00,0.00,1474703,1281902,3,8
1.00,0.00,1474703,1281902,3,9
1.00,0.00,1474703,1288904,3,8
1.00,0.00,1474703,1288904,3,9
1.00,0.00,1474703,1288904,4,10
1.00,0.00,1474703,1289208,1,1
1.00,0.00,1474703,1289208,1,1
1.00,0.00,1474703,1289208,1,1
1.00,0.00,1474703,1289208,1,2
1.00,0.00,1474703,1289208,1,3
1.00,0.00,1474703,1289208,2,5
1.00,0.00,1474703,1289208,2,6
1.00,0.00,1474703,1289208,2,6
1.00,0.00,1474703,1289209,3,7
1.00,0.00,1474703,1289209,3,8
1.00,0.00,1474703,1289209,4,10
1.00,0.00,1474703,1289209,4,10
1.00,0.00,1474703,1289209,4,10
1.00,0.00,1474703,1289209,4,11
1.00,0.00,1474703,1289209,4,11
1.00,0.00,1474703,1295407,3,8
1.00,0.00,1474703,1298202,2,4
1.00,0.00,1474703,1306106,1,1
1.00,0.00,1474703,1320402,1,2
1.00,0.00,1474703,1324402,1,2
1.00,0.00,1474703,1324403,4,10
1.00,0.00,1474703,1324403,4,11
1.00,0.00,1474703,1324403,4,11
1.00,0.00,1474703,1334102,2,5
1.00,0.00,1474703,1348604,4,11
1.00,0.00,1474703,1348702,1,2
1.00,0.00,1474703,1348702,1,3
1.00,0.00,1474703,1348702,2,4
1.00,0.00,1474703,1348702,2,4
1.00,0.00,1474703,1348702,3,7
1.00,0.00,1474703,1348702,3,8
1.00,0.00,1474703,1348702,3,8
1.00,0.00,1474703,1348702,3,9
1.00,0.00,1474703,1354005,1,2
1.00,0.00,1474703,1354005,1,2
1.00,0.00,1474703,1387103,3,8
1.00,0.00,1474703,1387306,3,9
1.00,0.00,1474703,1389101,1,3
1.00,0.00,1474703,1405702,2,4
1.00,0.00,1474703,1405702,2,6
1.00,0.00,1474703,1405703,3,8
1.00,0.00,1474703,1405703,3,8
1.00,0.00,1474703,1405703,3,9
1.00,0.00,1474703,1405703,4,10
1.00,0.00,1474703,1405703,4,11
1.00,0.00,1474703,1410702,1,3
1.00,0.00,1474703,1410702,2,5
1.00,0.00,1474703,1412202,3,9
1.00,0.00,1474703,1425203,2,5
1.00,0.00,1474703,1425605,1,1
1.00,0.00,1474703,1425605,1,2
1.00,0.00,1474703,1425605,1,3
1.00,0.00,1474703,1425605,1,3
1.00,0.00,1474703,1425605,2,4
1.00,0.00,1474703,1425605,2,5
1.00,0.00,1474703,1425605,4,10
1.00,0.00,1474703,1425605,4,10
1.00,0.00,1474703,1425605,4,11
1.00,0.00,1474703,1425605,4,11
1.00,0.00,1474703,1430303,3,9
1.00,0.00,1474703,1457002,4,10
1.00,0.00,1474703,1467903,3,7
1.00,0.00,1474703,1467903,3,9
1.00,0.00,1474703,1468902,2,6
1.00,0.00,1474703,1473004,3,9
1.00,0.00,1474703,1474703,1,1
1.00,0.00,1474703,1474703,1,2
1.00,0.00,1474703,1474703,2,4
1.00,0.00,1474703,1474703,2,5
1.00,0.00,1474703,1474703,2,5
1.00,0.00,1474703,1474703,3,7
1.00,0.00,1474703,1474703,3,7
1.00,0.00,1474703,1474703,3,7
1.00,0.00,1474703,1474703,3,9
1.00,0.00,1474703,1474703,4,11
1.00,0.00,1474703,1474703,4,11
1.00,0.00,1474703,1477104,2,5
1.00,0.00,1474703,1477104,2,6
1.00,0.00,1474703,1482805,1,3
1.00,0.00,1474703,1482805,3,7
1.00,0.00,1474703,1483106,4,10
1.00,0.00,1474703,1486903,1,2
1.00,0.00,1474703,1486903,3,8
1.00,0.00,1474703,1486903,3,8
1.00,0.00,1474703,1486903,3,8
1.00,0.00,1474703,1489302,2,6
1.00,0.00,1474703,1489302,3,7
1.00,0.00,1474703,1489302,3,8
1.00,0.00,1474703,1489302,3,8
1.00,0.00,1474703,1489302,4,11
1.00,0.00,1474703,1515402,4,10
1.00,0.00,1474703,1537604,2,4
1.00,0.00,1474703,1584102,1,1
1.00,0.00,1474703,1584102,1,2
1.00,0.00,1474703,1584102,1,2
1.00,0.00,1474703,1584102,1,3
1.00,0.00,1474703,1584102,4,10
1.00,0.00,1474703,1599102,1,3
1.00,0.00,1474703,1609107,3,7
1.00,0.00,1474703,1610102,2,5
1.00,0.00,1476107,1098002,2,6
1.00,0.00,1476107,1220605,1,2
1.00,0.00,1476107,1245102,1,2
1.00,0.00,1476107,1330303,1,2
1.00,0.00,1476107,1330303,1,3
1.00,0.00,1476107,1330303,1,3
1.00,0.00,1476107,1330303,2,5
1.00,0.00,1476107,1402702,2,4
1.00,0.00,1476107,1402702,2,5
1.00,0.00,1476107,1402702,2,6
1.00,0.00,1476107,1411206,2,5
1.00,0.00,1476107,1457406,1,1
1.00,0.00,1476107,1463502,1,1
1.00,0.00,1476107,1468305,1,3
1.00,0.00,1476107,1473004,1,1
1.00,0.00,1476107,1476107,1,2
1.00,0.00,1476108,1039708,3,7
1.00,0.00,1476108,1082106,3,8
1.00,0.00,1476108,1125203,3,7
1.00,0.00,1476108,1125203,3,9
1.00,0.00,1476108,1195303,4,10
1.00,0.00,1476108,1220606,3,7
1.00,0.00,1476108,1220606,3,8
1.00,0.00,1476108,1220606,4,10
1.00,0.00,1476108,1288204,4,11
1.00,0.00,1476108,1320403,3,8
1.00,0.00,1476108,1330304,3,9
1.00,0.00,1476108,1330304,3,9
1.00,0.00,1476108,1330304,4,10
1.00,0.00,1476108,1330304,4,11
1.00,0.00,1476108,1366705,4,10
1.00,0.00,1476108,1402702,4,11
1.00,0.00,1476108,1476108,3,9
1.00,0.00,1476108,1524906,4,11
1.00,0.00,1477104,1019408,3,7
1.00,0.00,1477104,1032704,1,3
1.00,0.00,1477104,1042302,3,8
1.00,0.00,1477104,1055902,2,4
1.00,0.00,1477104,1055902,2,6
1.00,0.00,1477104,1055902,3,7
1.00,0.00,1477104,1055902,4,10
1.00,0.00,1477104,1055902,4,11
1.00,0.00,1477104,1066602,1,2
1.00,0.00,1477104,1069302,1,1
1.00,0.00,1477104,1069302,1,3
1.00,0.00,1477104,1069302,2,4
1.00,0.00,1477104,1069302,2,5
1.00,0.00,1477104,1074706,2,5
1.00,0.00,1477104,1074706,2,6
1.00,0.00,1477104,1080003,2,4
1.00,0.00,1477104,1080003,2,6
1.00,0.00,1477104,1080003,2,6
1.00,0.00,1477104,1119302,1,2
1.00,0.00,1477104,1119302,1,3
1.00,0.00,1477104,1119302,2,6
1.00,0.00,1477104,1119302,3,7
1.00,0.00,1477104,1125904,1,1
1.00,0.00,1477104,1125905,3,8
1.00,0.00,1477104,1129202,1,1
1.00,0.00,1477104,1129202,1,2
1.00,0.00,1477104,1129202,1,3
1.00,0.00,1477104,1129202,2,5
1.00,0.00,1477104,1129202,2,5
1.00,0.00,1477104,1129202,2,5
1.00,0.00,1477104,1129203,3,7
1.00,0.00,1477104,1129203,3,7
1.00,0.00,1477104,1129203,3,7
1.00,0.00,1477104,1129203,3,8
1.00,0.00,1477104,1129203,3,9
1.00,0.00,1477104,1129203,4,10
1.00,0.00,1477104,1129203,4,11
1.00,0.00,1477104,1129203,4,11
1.00,0.00,1477104,1129806,2,6
1.00,0.00,1477104,1142308,1,2
1.00,0.00,1477104,1160302,2,5
1.00,0.00,1477104,1161802,2,4
1.00,0.00,1477104,1161802,2,5
1.00,0.00,1477104,1161802,2,6
1.00,0.00,1477104,1161802,2,6
1.00,0.00,1477104,1163807,3,9
1.00,0.00,1477104,1177502,2,5
1.00,0.00,1477104,1188402,4,11
1.00,0.00,1477104,1192102,1,1
1.00,0.00,1477104,1192103,3,9
1.00,0.00,1477104,1201602,2,4
1.00,0.00,1477104,1217305,1,2
1.00,0.00,1477104,1217305,1,3
1.00,0.00,1477104,1217305,2,4
1.00,0.00,1477104,1217305,2,4
1.00,0.00,1477104,1217305,3,7
1.00,0.00,1477104,1224702,3,7
1.00,0.00,1477104,1226402,1,2
1.00,0.00,1477104,1226402,2,4
1.00,0.00,1477104,1226402,2,4
1.00,0.00,1477104,1226402,2,6
1.00,0.00,1477104,1226403,4,10
1.00,0.00,1477104,1226603,1,3
1.00,0.00,1477104,1226603,1,3
1.00,0.00,1477104,1226603,2,4
1.00,0.00,1477104,1226603,2,6
1.00,0.00,1477104,1226604,3,8
1.00,0.00,1477104,1226604,4,11
1.00,0.00,1477104,1227805,2,6
1.00,0.00,1477104,1227806,3,8
1.00,0.00,1477104,1228002,1,3
1.00,0.00,1477104,1228003,4,11
1.00,0.00,1477104,1233904,3,8
1.00,0.00,1477104,1288803,4,10
1.00,0.00,1477104,1288904,1,3
1.00,0.00,1477104,1288904,2,5
1.00,0.00,1477104,1288904,3,9
1.00,0.00,1477104,1288904,3,9
1.00,0.00,1477104,1289208,1,1
1.00,0.00,1477104,1289208,1,2
1.00,0.00,1477104,1289208,1,2
1.00,0.00,1477104,1289208,1,2
1.00,0.00,1477104,1289208,1,3
1.00,0.00,1477104,1289208,2,4
1.00,0.00,1477104,1289208,2,5
1.00,0.00,1477104,1289208,2,5
1.00,0.00,1477104,1289209,3,7
1.00,0.00,1477104,1289209,3,7
1.00,0.00,1477104,1289209,3,8
1.00,0.00,1477104,1289209,4,10
1.00,0.00,1477104,1289209,4,11
1.00,0.00,1477104,1302902,1,1
1.00,0.00,1477104,1315805,3,8
1.00,0.00,1477104,1320302,3,7
1.00,0.00,1477104,1320302,4,11
1.00,0.00,1477104,1320403,4,11
1.00,0.00,1477104,1329003,2,4
1.00,0.00,1477104,1334102,2,5
1.00,0.00,1477104,1347606,3,7
1.00,0.00,1477104,1348603,2,4
1.00,0.00,1477104,1348702,3,8
1.00,0.00,1477104,1348702,4,10
1.00,0.00,1477104,1379610,1,2
1.00,0.00,1477104,1379610,2,4
1.00,0.00,1477104,1379611,3,7
1.00,0.00,1477104,1379611,3,9
1.00,0.00,1477104,1379611,4,10
1.00,0.00,1477104,1379611,4,11
1.00,0.00,1477104,1379611,4,11
1.00,0.00,1477104,1389101,2,5
1.00,0.00,1477104,1389101,3,9
1.00,0.00,1477104,1389101,4,11
1.00,0.00,1477104,1389101,4,11
1.00,0.00,1477104,1393008,1,1
1.00,0.00,1477104,1393008,2,6
1.00,0.00,1477104,1393008,3,7
1.00,0.00,1477104,1405703,4,11
1.00,0.00,1477104,1410702,1,1
1.00,0.00,1477104,1410703,3,7
1.00,0.00,1477104,1411303,3,8
1.00,0.00,1477104,1422208,2,4
1.00,0.00,1477104,1423706,3,7
1.00,0.00,1477104,1425203,2,6
1.00,0.00,1477104,1426204,1,1
1.00,0.00,1477104,1426204,3,8
1.00,0.00,1477104,1457002,4,11
1.00,0.00,1477104,1467903,4,10
1.00,0.00,1477104,1468305,1,1
1.00,0.00,1477104,1474703,2,6
1.00,0.00,1477104,1474703,3,8
1.00,0.00,1477104,1477104,1,1
1.00,0.00,1477104,1477104,2,4
1.00,0.00,1477104,1477104,2,5
1.00,0.00,1477104,1477104,2,6
1.00,0.00,1477104,1477104,3,7
1.00,0.00,1477104,1483106,1,2
1.00,0.00,1477104,1483106,1,3
1.00,0.00,1477104,1483106,1,3
1.00,0.00,1477104,1483106,2,4
1.00,0.00,1477104,1483106,2,4
1.00,0.00,1477104,1483106,2,5
1.00,0.00,1477104,1483106,2,5
1.00,0.00,1477104,1483106,3,8
1.00,0.00,1477104,1483106,3,9
1.00,0.00,1477104,1483106,4,10
1.00,0.00,1477104,1483106,4,10
1.00,0.00,1477104,1483106,4,10
1.00,0.00,1477104,1483106,4,10
1.00,0.00,1477104,1483106,4,11
1.00,0.00,1477104,1486903,1,2
1.00,0.00,1477104,1486903,2,4
1.00,0.00,1477104,1486903,2,4
1.00,0.00,1477104,1486903,2,5
1.00,0.00,1477104,1486903,2,6
1.00,0.00,1477104,1486903,3,8
1.00,0.00,1477104,1489302,1,1
1.00,0.00,1477104,1489302,1,1
1.00,0.00,1477104,1489302,1,1
1.00,0.00,1477104,1489302,3,8
1.00,0.00,1477104,1489302,4,10
1.00,0.00,1477104,1489302,4,11
1.00,0.00,1477104,1502305,1,1
1.00,0.00,1477104,1502305,2,6
1.00,0.00,1477104,1537002,2,5
1.00,0.00,1477104,1537605,4,11
1.00,0.00,1478302,1015502,1,3
1.00,0.00,1478302,1039708,4,11
1.00,0.00,1478302,1042302,2,4
1.00,0.00,1478302,1062003,3,7
1.00,0.00,1478302,1069302,1,3
1.00,0.00,1478302,1069303,3,7
1.00,0.00,1478302,1105703,1,2
1.00,0.00,1478302,1110902,1,3
1.00,0.00,1478302,1126702,1,3
1.00,0.00,1478302,1129202,2,4
1.00,0.00,1478302,1141307,3,7
1.00,0.00,1478302,1142308,2,5
1.00,0.00,1478302,1192102,2,4
1.00,0.00,1478302,1192103,3,7
1.00,0.00,1478302,1205505,1,2
1.00,0.00,1478302,1219103,1,1
1.00,0.00,1478302,1219103,2,6
1.00,0.00,1478302,1221702,3,8
1.00,0.00,1478302,1221702,3,8
1.00,0.00,1478302,1228002,2,6
1.00,0.00,1478302,1233904,3,8
1.00,0.00,1478302,1288204,1,1
1.00,0.00,1478302,1288803,3,7
1.00,0.00,1478302,1291503,2,4
1.00,0.00,1478302,1299206,3,7
1.00,0.00,1478302,1299206,4,10
1.00,0.00,1478302,1319801,1,1
1.00,0.00,1478302,1319801,1,1
1.00,0.00,1478302,1319801,1,3
1.00,0.00,1478302,1324102,1,1
1.00,0.00,1478302,1324402,1,3
1.00,0.00,1478302,1334207,1,2
1.00,0.00,1478302,1347605,2,6
1.00,0.00,1478302,1348702,2,5
1.00,0.00,1478302,1348702,3,8
1.00,0.00,1478302,1348702,3,8
1.00,0.00,1478302,1348702,4,10
1.00,0.00,1478302,1349505,2,4
1.00,0.00,1478302,1385103,2,5
1.00,0.00,1478302,1393008,2,5
1.00,0.00,1478302,1468306,3,7
1.00,0.00,1478302,1473004,2,4
1.00,0.00,1478302,1473004,4,11
1.00,0.00,1478302,1478302,1,2
1.00,0.00,1478302,1478302,1,3
1.00,0.00,1478302,1478302,2,4
1.00,0.00,1478302,1478302,2,4
1.00,0.00,1478302,1478302,2,5
1.00,0.00,1478302,1478302,2,5
1.00,0.00,1478302,1478302,2,6
1.00,0.00,1478302,1478302,3,8
1.00,0.00,1478302,1478302,4,10
1.00,0.00,1478302,1478302,4,11
1.00,0.00,1478302,1486903,1,1
1.00,0.00,1478302,1486903,2,4
1.00,0.00,1478302,1501606,2,5
1.00,0.00,1478302,1501606,3,8
1.00,0.00,1478302,1501606,4,11
1.00,0.00,1478302,1507402,1,3
1.00,0.00,1478302,1537003,4,11
1.00,0.00,1478302,1556903,2,4
1.00,0.00,1479201,1125904,1,3
1.00,0.00,1479405,1043405,2,6
1.00,0.00,1479405,1091802,2,6
1.00,0.00,1479405,1091803,3,7
1.00,0.00,1479405,1091803,4,10
1.00,0.00,1479405,1091803,4,10
1.00,0.00,1479405,1110902,2,5
1.00,0.00,1479405,1110902,2,5
1.00,0.00,1479405,1110902,2,6
1.00,0.00,1479405,1141307,1,1
1.00,0.00,1479405,1145002,1,1
1.00,0.00,1479405,1163807,3,8
1.00,0.00,1479405,1169502,4,10
1.00,0.00,1479405,1171903,3,9
1.00,0.00,1479405,1190502,2,5
1.00,0.00,1479405,1192103,4,11
1.00,0.00,1479405,1228002,2,4
1.00,0.00,1479405,1289208,1,1
1.00,0.00,1479405,1289208,1,2
1.00,0.00,1479405,1289607,1,1
1.00,0.00,1479405,1393008,4,10
1.00,0.00,1479405,1400602,2,4
1.00,0.00,1479405,1423706,1,1
1.00,0.00,1479405,1423706,2,4
1.00,0.00,1479405,1423706,2,6
1.00,0.00,1479405,1426204,1,1
1.00,0.00,1479405,1426204,1,1
1.00,0.00,1479405,1426204,1,2
1.00,0.00,1479405,1426204,4,10
1.00,0.00,1479405,1479405,1,2
1.00,0.00,1479405,1479405,1,3
1.00,0.00,1479405,1479405,2,4
1.00,0.00,1479405,1479405,2,5
1.00,0.00,1479405,1479405,2,5
1.00,0.00,1479405,1479405,3,7
1.00,0.00,1479405,1479405,3,8
1.00,0.00,1479405,1479405,3,9
1.00,0.00,1479405,1479405,3,9
1.00,0.00,1479405,1479405,4,10
1.00,0.00,1479405,1479405,4,10
1.00,0.00,1479405,1486903,2,6
1.00,0.00,1479405,1486903,3,8
1.00,0.00,1479405,1496002,3,7
1.00,0.00,1479405,1496002,3,9
1.00,0.00,1479405,1537604,1,3
1.00,0.00,1479405,1537605,3,8
1.00,0.00,1479405,1537605,4,11
1.00,0.00,1479405,1541106,2,4
1.00,0.00,1479703,1199702,3,9
1.00,0.00,1479703,1252306,2,4
1.00,0.00,1479703,1252306,2,5
1.00,0.00,1479703,1252306,3,8
1.00,0.00,1479703,1252306,3,9
1.00,0.00,1479703,1252306,3,9
1.00,0.00,1480202,1105703,1,2
1.00,0.00,1480202,1233904,3,9
1.00,0.00,1480202,1312102,4,11
1.00,0.00,1480202,1318202,2,6
1.00,0.00,1480202,1318202,3,7
1.00,0.00,1480202,1318202,3,8
1.00,0.00,1480202,1318202,3,9
1.00,0.00,1480202,1324403,4,10
1.00,0.00,1480202,1346101,1,1
1.00,0.00,1480202,1346101,2,5
1.00,0.00,1480202,1346101,3,7
1.00,0.00,1480202,1346101,3,8
1.00,0.00,1480202,1402501,3,8
1.00,0.00,1480202,1410006,4,10
1.00,0.00,1480202,1410006,4,11
1.00,0.00,1480202,1413106,3,8
1.00,0.00,1480402,1013901,1,1
1.00,0.00,1480402,1013901,2,6
1.00,0.00,1480402,1013901,3,7
1.00,0.00,1480402,1029906,1,1
1.00,0.00,1480402,1163004,3,7
1.00,0.00,1480402,1163004,3,7
1.00,0.00,1480402,1223502,1,3
1.00,0.00,1480402,1226803,1,3
1.00,0.00,1480402,1226803,2,5
1.00,0.00,1480402,1380602,2,4
1.00,0.00,1480402,1380602,3,8
1.00,0.00,1480402,1380602,4,11
1.00,0.00,1480402,1387306,1,2
1.00,0.00,1480402,1394202,3,9
1.00,0.00,1480402,1397005,1,1
1.00,0.00,1480402,1397005,1,1
1.00,0.00,1480402,1397005,1,2
1.00,0.00,1480402,1397005,1,3
1.00,0.00,1480402,1397005,2,4
1.00,0.00,1480402,1397005,2,6
1.00,0.00,1480402,1397006,3,7
1.00,0.00,1480402,1397006,4,10
1.00,0.00,1480402,1397006,4,10
1.00,0.00,1480402,1397006,4,11
1.00,0.00,1480402,1547803,4,10
1.00,0.00,1480502,1282203,1,1
1.00,0.00,1480502,1282203,1,2
1.00,0.00,1480502,1282203,2,4
1.00,0.00,1480502,1282203,2,6
1.00,0.00,1480502,1387306,1,1
1.00,0.00,1480502,1387306,1,2
1.00,0.00,1480502,1387306,1,2
1.00,0.00,1480502,1387306,1,3
1.00,0.00,1480502,1387306,2,4
1.00,0.00,1480502,1387306,2,5
1.00,0.00,1480502,1387306,3,7
1.00,0.00,1480502,1387306,3,8
1.00,0.00,1480502,1387306,3,9
1.00,0.00,1480502,1387306,4,10
